No.paper,No.study,groupID,Country,Continent,Longitude coordinate,Latitude coordinate,MAT,MAP,NF(¦Ìg kg d),nifH gene £¨copes g-1£©,pH,Moisture(%),SOC(g kg-1),TN(g kg-1),C/N ratio,TP(g kg-1),TK(g kg-1),OlsenP(mg kg-1),AK(mg kg),NH4(mg kg),NO3(mg kg),sand (%),silt(%),Clay(%)
10,Dai_4,Wetland,China,Asia,115.93,28.57,18.4,1632,0.71,3270000,5.16,24.4,23.6,2.3,10.26,NA,NA,59.5,59.6,4.59,0.37,NA,NA,NA
10,Dai_5,Wetland,China,Asia,115.93,28.57,18.4,1632,1.15,3260000,5.54,26.2,28,2.77,10.11,NA,NA,113.8,49.6,6.41,0.88,NA,NA,NA
10,Dai_6,Wetland,China,Asia,115.93,28.57,18.4,1632,1.75,3820000,5.54,26.2,28,2.77,10.11,NA,NA,113.8,49.6,6.41,0.88,NA,NA,NA
10,Dai_7,Wetland,China,Asia,115.93,28.57,18.4,1632,1.14,2750000,5.7,30.4,31.6,3.1,10.19,NA,NA,154.5,53.6,9.26,1.77,NA,NA,NA
10,Dai_8,Wetland,China,Asia,115.93,28.57,18.4,1632,1.78,3120000,5.7,30.4,31.6,3.1,10.19,NA,NA,154.5,53.6,9.26,1.77,NA,NA,NA
10,Dai_9,Wetland,China,Asia,115.93,28.57,18.4,1632,1.19,2740000,5.87,33.5,35.3,3.47,10.17,NA,NA,133.6,60.5,9.26,1.35,NA,NA,NA
10,Dai_10,Wetland,China,Asia,115.93,28.57,18.4,1632,1.57,3150000,5.87,33.5,35.3,3.47,10.17,NA,NA,133.6,60.5,9.26,1.35,NA,NA,NA
11,Smercina_1,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,198.9,NA,5.8,16.26,7.7,0.6,12.83,NA,NA,  ,  ,  ,  ,51,3.2,45.8
11,Smercina_2,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,277.9,NA,5.8,16.26,7.7,0.6,12.83,NA,NA,  ,  ,  ,  ,51,3.2,45.8
11,Smercina_3,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,540,NA,5.8,18.7,7.7,0.6,12.83,NA,NA,  ,  ,  ,  ,51,3.2,45.8
11,Smercina_3,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,531,NA,5.8,18.7,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_4,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,593.75,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_5,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,289.06,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_6,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,320.31,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_7,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,648.44,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_8,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,500,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_9,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,226.56,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_10,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,335.94,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_11,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,226.56,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_12,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,62.5,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_13,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,117.19,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_14,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,187.5,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_15,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,281.25,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_16,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,296.88,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_17,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,250,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_18,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,109.38,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_19,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,140.63,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_20,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,1000,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_21,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,835.94,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_22,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,187.5,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_23,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,187.5,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_24,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,148.44,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_25,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,78.13,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_26,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,85.94,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_27,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,62.5,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_28,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,70.31,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_29,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,625,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_30,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,601.56,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_31,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,539.06,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_32,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,515.63,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_33,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,546.88,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_34,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,531.25,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_35,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,554.69,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_36,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,515.63,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_37,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,539.06,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_38,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,523.44,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_39,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,593.75,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_40,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,539.06,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_41,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,601.56,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_42,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,578.13,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_43,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,593.75,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_44,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,546.88,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_45,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,578.13,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_46,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,585.94,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_47,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,546.88,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_48,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,523.44,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_49,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,539.06,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_50,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,523.44,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_51,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,554.69,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_52,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,492.19,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_53,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,492.19,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_54,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,453.13,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_55,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,546.88,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_56,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,523.44,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_57,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,570.31,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_58,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,515.63,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_59,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,125,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
11,Smercina_60,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,132.81,NA,5.8,NA,7.7,0.6,12.83,NA,NA,NA,NA,NA,NA,51,3.2,45.8
12,Roley_1,Cropland,USA,NorthAmerica,-85.37,42.38,10.1,614,860,NA,  ,  ,  ,   ,NA,  ,  ,  ,  ,  ,  ,NA,NA,NA
12,Roley_2,Cropland,USA,NorthAmerica,-85.37,42.38,10.1,614,650,NA,  ,  ,  ,   ,NA,  ,  ,  ,  ,  ,  ,NA,NA,NA
12,Roley_3,Cropland,USA,NorthAmerica,-85.37,42.38,10.1,614,500,NA,NA,  ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,Roley_4,Cropland,USA,NorthAmerica,-85.37,42.38,10.1,614,760,NA,NA,  ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,Roley_5,Cropland,USA,NorthAmerica,-85.37,42.38,10.1,614,810,NA,NA,  ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,Roley_6,Cropland,USA,NorthAmerica,-85.37,42.38,10.1,614,850,NA,NA,  ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,Roley_7,Cropland,USA,NorthAmerica,-85.37,42.38,10.1,614,1310,NA,NA,  ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,Roley_8,Cropland,USA,NorthAmerica,-85.37,42.38,10.1,614,1130,NA,NA,  ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,Roley_9,Cropland,USA,NorthAmerica,-85.37,42.38,10.1,614,740,NA,NA,  ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,Roley_10,Cropland,USA,NorthAmerica,-85.37,42.38,10.1,614,800,NA,NA,  ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,Roley_11,Cropland,USA,NorthAmerica,-85.37,42.38,10.1,614,690,NA,NA,  ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,Roley_12,Cropland,USA,NorthAmerica,-85.37,42.38,10.1,614,690,NA,NA,  ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13, Pandey_1,Wetland,Myanmar,Asia,96.58,16.7,7.6,768,717,23300000,5.71,NA,17.25,1.39,12.41,0.09,NA,NA,NA,24.22,1.31,NA,NA,NA
13, Pandey_2,Wetland,Myanmar,Asia,96.58,16.7,7.6,768,2070,64700000,5.63,NA,18.41,1.44,12.78,0.12,NA,NA,NA,20.84,0.99,NA,NA,NA
13, Pandey_3,Wetland,Myanmar,Asia,96.57,19.58,7.6,768,482,29200000,5.62,NA,9.73,0.82,11.87,0.15,NA,NA,NA,17.17,1.21,NA,NA,NA
13, Pandey_4,Wetland,Myanmar,Asia,96.57,19.58,7.6,768,1527,134000000,5.81,NA,9.86,0.75,13.15,0.18,NA,NA,NA,6.4,0.53,NA,NA,NA
13, Pandey_5,Wetland,Myanmar,Asia,96.27,19.82,7.6,768,594,18800000,7.13,NA,8.77,0.67,13.09,0.14,NA,NA,NA,8.71,1.22,NA,NA,NA
13, Pandey_6,Wetland,Myanmar,Asia,96.27,19.82,7.6,768,1496,59600000,7.32,NA,6.68,0.55,12.15,0.1,NA,NA,NA,6.16,0.63,NA,NA,NA
14,Z_1,Wetland,China,Asia,119.7,32.58,15,1000,36.1,1220000,6.11,  ,  ,NA,NA,NA,NA,NA,NA,NA,NA,7.4,78,14.6
14,Z_2,Wetland,China,Asia,119.7,32.58,15,1000,5.11,770000,6.11,  ,  ,NA,NA,NA,NA,NA,NA,NA,NA,7.4,78,14.6
15,L_1,Cropland,China,Asia,112.4,34.88,14,622,78,57200000,7.07,  ,  ,1.18,NA,NA,NA,NA,NA,11.81,15.33,NA,NA,NA
15,L_2,Cropland,China,Asia,112.4,34.88,14,622,80.3,58700000,7.1,  ,  ,1.21,NA,NA,NA,NA,NA,11.98,14.44,NA,NA,NA
15,L_3,Cropland,China,Asia,112.4,34.88,14,622,89.3,56680000,7.03,  ,  ,1.2,NA,  ,  ,  ,  ,11.53,13.8,NA,NA,NA
15,L_4,Cropland,China,Asia,112.4,34.88,14,622,99.3,66650000,7.06,  ,  ,1.24,NA,  ,  ,  ,  ,11.77,11.25,NA,NA,NA
15,L_5,Cropland,China,Asia,112.4,34.88,14,622,96.8,79600000,6.96,  ,  ,1.23,NA,  ,  ,  ,  ,11.13,5.97,NA,NA,NA
15,L_6,Cropland,China,Asia,112.4,34.88,14,622,108.9,93380000,6.93,  ,  ,1.28,NA,  ,  ,  ,  ,11.85,3.46,NA,NA,NA
16,M_1,Cropland,China,Asia,91.03,29.63,7.4,355,4.08,6312000,8.44,12.17,11.7,1.24,9.44,NA,NA,23.93,65.17,11.82,1.88,70,NA,NA
16,M_2,Cropland,China,Asia,91.03,29.63,7.4,355,3.93,5321000,8.25,13.62,12.2,1.21,10.08,NA,NA,45.18,74.35,11.05,3.3,70,NA,NA
16,M_3,Cropland,China,Asia,91.03,29.63,7.4,355,3.25,8660000,8.25,14.3,18.6,1.82,10.22,NA,NA,49.65,120,13.22,5,70,NA,NA
16,M_4,Cropland,China,Asia,91.03,29.63,7.4,355,2.9,7600000,8.1,13.24,15.1,1.54,9.81,NA,NA,48.02,92.33,16.16,4.97,70,NA,NA
16,M_5,Cropland,China,Asia,91.03,29.63,7.4,355,2.63,4330000,8.2,12.86,12.8,1.32,9.7,NA,NA,44.1,72.84,13.67,3.28,70,NA,NA
17,Z_1,Wetland,China,Asia,102.95,33.78,0.5,700,27.68,NA,NA,65.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,Z_2,Wetland,China,Asia,102.95,33.78,0.5,700,332.18,NA,NA,66.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,Z_3,Wetland,China,Asia,102.95,33.78,0.5,700,2048.44,NA,NA,58.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,Z_4,Wetland,China,Asia,102.95,33.78,0.5,700,968.86,NA,NA,66.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,Z_5,Wetland,China,Asia,102.95,33.78,0.5,700,1301.04,NA,NA,68.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,Z_6,Wetland,China,Asia,102.95,33.78,0.5,700,1743.94,NA,NA,66.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,Z_7,Wetland,China,Asia,102.95,33.78,0.5,700,1467.13,NA,NA,69.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,Z_8,Wetland,China,Asia,102.95,33.78,0.5,700,1660.9,NA,NA,68.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,Z_9,Wetland,China,Asia,102.95,33.78,0.5,700,1826.99,NA,NA,68.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,Z_10,Wetland,China,Asia,102.95,33.78,0.5,700,1937.72,NA,NA,69.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,Z_20,Wetland,China,Asia,102.95,33.78,0.5,700,1937.72,NA,NA,72.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,Z_21,Wetland,China,Asia,102.95,33.78,0.5,700,1577.85,NA,NA,73.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,Z_22,Wetland,China,Asia,102.95,33.78,0.5,700,1384.08,NA,NA,72.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,Z_23,Wetland,China,Asia,102.95,33.78,0.5,700,1162.63,NA,NA,72.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,Z_24,Wetland,China,Asia,102.95,33.78,0.5,700,1134.95,NA,NA,74.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,Z_25,Wetland,China,Asia,102.95,33.78,0.5,700,913.5,NA,NA,75.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,Z_26,Wetland,China,Asia,102.95,33.78,0.5,700,2269.9,NA,NA,79.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,Z_27,Wetland,China,Asia,102.95,33.78,0.5,700,1716.26,NA,NA,67.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,S_1,Wetland,China,Asia,121.83,31.42,16.5,1144,504.93,36400000,7.51,29.34,6.2,NA,NA,0.62,NA,NA,NA,6.49,3.16,NA,NA,NA
18,S_2,Wetland,China,Asia,121.83,31.42,16.5,1144,207.91,31400000,7.47,31.39,9.2,NA,NA,0.6,NA,NA,NA,13.25,3.05,NA,NA,NA
18,S_3,Wetland,China,Asia,121.83,31.42,16.5,1144,891.05,37200000,7.44,33.83,7,NA,NA,0.76,NA,NA,NA,9.14,1.82,NA,NA,NA
18,S_4,Wetland,China,Asia,121.83,31.42,16.5,1144,1663.29,53000000,7.37,38.27,9.1,NA,NA,0.77,NA,NA,NA,7.91,1.5,NA,NA,NA
18,S_5,Wetland,China,Asia,121.83,31.42,16.5,1144,742.54,46300000,7.32,40.54,9.2,NA,NA,0.92,NA,NA,NA,6.34,1.45,NA,NA,NA
18,S_6,Wetland,China,Asia,121.83,31.42,16.5,1144,1098.96,43000000,7.28,36.09,11.4,NA,NA,0.77,NA,NA,NA,5.37,1.16,NA,NA,NA
18,S_7,Wetland,China,Asia,121.83,31.42,16.5,1144,653.44,33100000,7.23,43.69,6.2,NA,NA,0.67,NA,NA,NA,7.9,2.15,NA,NA,NA
18,S_8,Wetland,China,Asia,121.83,31.42,16.5,1144,1782.1,100000000,7.16,45.25,8.6,NA,NA,0.6,NA,NA,NA,6.44,2.62,NA,NA,NA
18,S_9,Wetland,China,Asia,121.83,31.42,16.5,1144,594.03,38900000,7.46,29.02,4.9,NA,NA,0.67,NA,NA,NA,6.29,3.14,NA,NA,NA
18,S_13,Wetland,China,Asia,121.83,31.42,16.5,1144,920.75,34760000,7.33,40.15,11.7,NA,NA,0.97,NA,NA,NA,3.56,1.75,NA,NA,NA
18,S_15,Wetland,China,Asia,121.83,31.42,16.5,1144,742.54,37240000,7.22,42.02,7.2,NA,NA,0.63,NA,NA,NA,4.35,2.32,NA,NA,NA
18,S_16,Wetland,China,Asia,121.83,31.42,16.5,1144,2079.12,54621000,7.15,44.04,3.8,NA,NA,0.39,NA,NA,NA,3.67,3.12,NA,NA,NA
18,S_17,Wetland,China,Asia,121.83,31.42,16.5,1144,413.54,29188000,7.46,30.16,12.9,NA,NA,0.59,NA,NA,NA,6.31,4.16,NA,NA,NA
18,S_18,Wetland,China,Asia,121.83,31.42,16.5,1144,443.08,25093400,7.44,29.96,9.5,NA,NA,0.42,NA,NA,NA,4.32,3.38,NA,NA,NA
18,S_19,Wetland,China,Asia,121.83,31.42,16.5,1144,590.77,30158000,7.41,35.62,16.5,NA,NA,0.57,NA,NA,NA,6.42,2.61,NA,NA,NA
18,S_20,Wetland,China,Asia,121.83,31.42,16.5,1144,413.54,42719100,7.36,39.47,8.1,NA,NA,0.74,NA,NA,NA,9.75,2.23,NA,NA,NA
18,S_21,Wetland,China,Asia,121.83,31.42,16.5,1144,472.61,24479200,7.32,44.86,9.2,NA,NA,0.81,NA,NA,NA,3.89,1.64,NA,NA,NA
18,S_22,Wetland,China,Asia,121.83,31.42,16.5,1144,236.31,35359200,7.27,40.93,13.4,NA,NA,0.84,NA,NA,NA,5.22,1.15,NA,NA,NA
18,S_23,Wetland,China,Asia,121.83,31.42,16.5,1144,679.39,37097700,7.22,46.76,5.8,NA,NA,0.68,NA,NA,NA,5.36,2.2,NA,NA,NA
18,S_24,Wetland,China,Asia,121.83,31.42,16.5,1144,413.54,37130000,7.13,47.95,9.4,NA,NA,0.63,NA,NA,NA,7.64,2.5,NA,NA,NA
18,S_25,Wetland,China,Asia,121.83,31.42,16.5,1144,443.08,32219800,7.44,30.47,8.6,NA,NA,0.52,NA,NA,NA,3.24,2.64,NA,NA,NA
18,S_26,Wetland,China,Asia,121.83,31.42,16.5,1144,1211.08,83103400,7.46,30.51,9.6,NA,NA,0.72,NA,NA,NA,7.41,2.29,NA,NA,NA
18,S_27,Wetland,China,Asia,121.83,31.42,16.5,1144,265.85,13193200,7.43,34.73,13,NA,NA,0.76,NA,NA,NA,4.13,1.95,NA,NA,NA
18,S_28,Wetland,China,Asia,121.83,31.42,16.5,1144,1033.85,42410200,7.35,38.84,5.7,NA,NA,0.67,NA,NA,NA,4.24,1.43,NA,NA,NA
18,S_29,Wetland,China,Asia,121.83,31.42,16.5,1144,915.69,39152300,7.34,44.12,15.4,NA,NA,0.8,NA,NA,NA,3.73,1.38,NA,NA,NA
18,S_30,Wetland,China,Asia,121.83,31.42,16.5,1144,915.69,55862100,7.29,40.16,12.4,NA,NA,0.83,NA,NA,NA,3.16,1.33,NA,NA,NA
18,S_31,Wetland,China,Asia,121.83,31.42,16.5,1144,177.23,30959100,7.22,45.44,5.9,NA,NA,0.68,NA,NA,NA,3,2.31,NA,NA,NA
18,S_32,Wetland,China,Asia,121.83,31.42,16.5,1144,649.85,45168800,7.18,46.98,5.6,NA,NA,0.71,NA,NA,NA,2.61,3.77,NA,NA,NA
19,Seuss_1,Grassland,Chile,SouthAmerica,-70.55,-26.11,18.1,10,0.1,NA,8.59,0.64,2.8,NA,NA,NA,NA,NA,NA,NA,NA,69,20,11
19,Seuss_2,Grassland,Chile,SouthAmerica,-71.17,-29.76,16.1,87,0.5,NA,7.67,0.72,18.25,NA,NA,NA,NA,NA,NA,NA,NA,77,16,7
19,Seuss_3,Forest,Chile,SouthAmerica,-71.06,-29.76,14.9,436,4.1,NA,7.28,5.52,141.5,NA,NA,NA,NA,NA,NA,NA,NA,72,17,11
19,Seuss_4,Forest,Chile,SouthAmerica,-73.02,-37.81,14.1,1084,2,NA,6.04,14.96,110.52,NA,NA,NA,NA,NA,NA,NA,NA,52,22,26
20,Saize_1,Grassland,Sweden,Europe,19.55,64.18,1.8,614,308,NA,3.8,NA,481.21,10.76,44.72,0.54,NA,NA,NA,2.31,1.28,NA,NA,NA
20,Saize_2,Grassland,Scotland,Europe,-4.53,58.63,6.9,1104,308,NA,5,NA,533.33,15.79,33.78,0.29,NA,NA,NA,0.9,1,NA,NA,NA
20,Saize_3,Grassland,wales,Europe,-4.38,53.62,7.3,2236,224,NA,4.6,NA,465.36,17,27.37,0.77,NA,NA,NA,6.13,1.01,NA,NA,NA
20,Saize_4,Grassland,England,Europe,-3.2,53.53,9.5,747,140,NA,3.8,NA,512.26,12.23,41.89,0.29,NA,NA,NA,3.87,1.2,NA,NA,NA
21,Smercina_1,Cropland,USA,NorthAmerica,-85.45,42.48,9,842,50,NA,5.8,NA,7,0.6,11.67,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,Smercina_2,Cropland,USA,NorthAmerica,-85.2,44.3,6.5,812,70,NA,7.3,NA,9.2,0.6,15.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
